,date,openEUR,highEUR,lowEUR,closeEUR,volumeEUR,barCountEUR,averageEUR,openJPY,highJPY,lowJPY,closeJPY,volumeJPY,barCountJPY,averageJPY,openVIXF,highVIXF,lowVIXF,closeVIXF,volumeVIXF,barCountVIXF,averageVIXF,openVIXN,highVIXN,lowVIXN,closeVIXN,volumeVIXN,barCountVIXN,averageVIXN,openGC,highGC,lowGC,closeGC,volumeGC,barCountGC,averageGC,openZB,highZB,lowZB,closeZB,volumeZB,barCountZB,averageZB,openZN,highZN,lowZN,closeZN,volumeZN,barCountZN,averageZN,openZT,highZT,lowZT,closeZT,volumeZT,barCountZT,averageZT,openNQ,highNQ,lowNQ,closeNQ,volumeNQ,barCountNQ,averageNQ,openYM,highYM,lowYM,closeYM,volumeYM,barCountYM,averageYM,openES,highES,lowES,closeES,volumeES,barCountES,averageES
1058,2018-02-23 03:10:00,1.232975,1.233125,1.232375,1.232525,-1,-1,-1.0,106.7625,106.7675,106.7075,106.7175,-1,-1,-1.0,17.6,17.6,17.6,17.6,9,3,17.6,17.75,17.8,17.75,17.75,61,9,17.785,1337.6,1337.6,1337.6,1337.6,1,1,1337.6,142.0625,142.09375,142.0625,142.09375,147,38,142.075,119.75,119.78125,119.75,119.78125,985,93,119.7671875,106.2421875,106.25,106.234375,106.25,115,37,106.24375,6800.5,6800.5,6800.5,6800.5,1,1,6800.5,25025.0,25051.0,25025.0,25051.0,2,2,25038.0,2717.75,2718.75,2715.75,2718.75,101,75,2717.25
1059,2018-02-23 03:20:00,1.232525,1.233325,1.232325,1.233275,-1,-1,-1.0,106.7175,106.7325,106.6625,106.7125,-1,-1,-1.0,17.6,17.6,17.55,17.55,12,3,17.595,17.8,17.8,17.7,17.7,232,15,17.73,1338.5,1338.5,1338.2,1338.4,7,6,1338.3,142.09375,142.09375,142.0,142.0,407,74,142.053125,119.78125,119.78125,119.734375,119.75,3028,130,119.7546875,106.25,106.25,106.2421875,106.2421875,699,48,106.24296875,6820.75,6820.75,6820.75,6820.75,1,1,6820.75,25030.0,25062.0,25030.0,25062.0,4,4,25047.7,2719.25,2723.25,2715.75,2722.75,186,99,2719.6
1060,2018-02-23 03:30:00,1.233275,1.233625,1.232975,1.233475,-1,-1,-1.0,106.7125,106.7475,106.6675,106.6875,-1,-1,-1.0,17.5,17.55,17.5,17.55,24,9,17.51,17.65,17.7,17.65,17.7,92,17,17.665,1338.2,1338.7,1338.1,1338.3,7,6,1338.36,142.0,142.09375,142.0,142.09375,307,57,142.015625,119.75,119.796875,119.75,119.796875,956,81,119.7765625,106.2421875,106.25,106.234375,106.25,446,41,106.24296875,6821.5,6822.0,6820.75,6821.0,41,18,6821.6,25097.0,25097.0,25097.0,25097.0,1,1,25097.0,2723.0,2723.75,2720.25,2721.0,124,74,2722.55
1061,2018-02-23 03:40:00,1.233475,1.233625,1.23315,1.233325,-1,-1,-1.0,106.6875,106.7,106.6425,106.6625,-1,-1,-1.0,17.6,17.65,17.6,17.65,48,5,17.635,17.75,17.8,17.75,17.8,96,14,17.77,1338.2,1338.2,1337.8,1338.0,7,4,1338.01,142.09375,142.125,142.09375,142.09375,350,89,142.1125,119.796875,119.8125,119.796875,119.8125,1097,74,119.8,106.25,106.25,106.2421875,106.25,174,29,106.24453125,6809.5,6811.0,6807.5,6807.5,5,5,6809.1,25040.0,25040.0,25040.0,25040.0,1,1,25040.0,2720.75,2720.75,2716.0,2716.25,55,41,2717.9
1062,2018-02-23 03:50:00,1.233325,1.23345,1.233075,1.233125,-1,-1,-1.0,106.6625,106.7025,106.6175,106.6275,-1,-1,-1.0,17.65,17.75,17.6,17.75,33,13,17.66,17.85,18.0,17.8,18.0,55,27,17.91,1337.8,1337.9,1337.7,1337.8,14,7,1337.8,142.0625,142.15625,142.0625,142.125,437,118,142.11875,119.8125,119.84375,119.78125,119.84375,2823,257,119.8171875,106.25,106.25,106.2421875,106.25,3211,95,106.24921875,6805.5,6809.0,6784.0,6784.0,42,34,6799.3,25000.0,25000.0,24954.0,24954.0,6,6,24982.5,2716.0,2717.25,2707.25,2708.0,225,92,2711.5
1063,2018-02-23 04:00:00,1.233125,1.23345,1.232925,1.233225,-1,-1,-1.0,106.6275,106.6725,106.5975,106.6275,-1,-1,-1.0,17.75,17.8,17.75,17.75,26,14,17.75,18.0,18.0,17.95,18.0,216,56,17.99,1338.8,1338.8,1338.8,1338.8,1,1,1338.8,142.125,142.25,142.09375,142.21875,203,78,142.175,119.828125,119.859375,119.8125,119.84375,2058,130,119.8359375,106.25,106.25,106.2421875,106.25,1240,25,106.24921875,6786.25,6793.0,6777.5,6777.5,68,24,6780.85,24969.0,24969.0,24950.0,24950.0,2,2,24959.5,2709.75,2710.5,2704.75,2705.5,190,140,2707.35
1064,2018-02-23 04:10:00,1.233225,1.233325,1.232325,1.232425,-1,-1,-1.0,106.6275,106.7225,106.61,106.72,-1,-1,-1.0,17.75,17.75,17.65,17.65,22,8,17.67,18.0,18.0,17.85,17.85,176,49,17.935,1338.8,1338.8,1338.8,1338.8,0,0,1338.8,142.21875,142.25,142.09375,142.15625,77,38,142.1625,119.84375,119.859375,119.78125,119.796875,3247,226,119.8125,106.2578125,106.2578125,106.25,106.25,436,27,106.25,6779.5,6798.5,6779.5,6798.5,30,19,6788.35,24950.0,24950.0,24950.0,24950.0,0,0,24950.0,2705.25,2712.5,2705.25,2712.0,314,133,2708.925
1065,2018-02-23 04:20:00,1.232425,1.232525,1.23215,1.232175,-1,-1,-1.0,106.72,106.7325,106.695,106.71,-1,-1,-1.0,17.65,17.65,17.6,17.65,25,11,17.63,17.85,17.85,17.8,17.85,78,24,17.815,1337.7,1337.8,1337.7,1337.8,5,3,1337.76,142.125,142.125,142.0625,142.125,146,40,142.109375,119.796875,119.796875,119.765625,119.78125,1203,70,119.7859375,106.2421875,106.25,106.2421875,106.25,498,23,106.24296875,6794.5,6805.75,6794.5,6794.5,27,17,6796.225,25004.0,25009.0,24972.0,25008.0,5,5,24998.6,2712.25,2715.25,2710.25,2710.75,164,98,2712.425
1066,2018-02-23 04:30:00,1.232175,1.2323,1.23195,1.232225,-1,-1,-1.0,106.71,106.7275,106.6975,106.715,-1,-1,-1.0,17.65,17.7,17.65,17.7,123,28,17.69,17.85,17.95,17.85,17.9,133,19,17.92,1337.8,1337.8,1337.8,1337.8,0,0,1337.8,142.09375,142.15625,142.09375,142.125,69,21,142.125,119.78125,119.796875,119.78125,119.78125,1396,79,119.7828125,106.2421875,106.2421875,106.2421875,106.2421875,129,3,106.2421875,6792.75,6799.5,6789.5,6795.25,11,11,6794.225,24962.0,25005.0,24962.0,24974.0,5,5,24983.6,2711.0,2713.0,2707.25,2710.5,268,175,2709.675
1067,2018-02-23 04:40:00,1.232225,1.232575,1.232075,1.232375,-1,-1,-1.0,106.715,106.7275,106.6675,106.68,-1,-1,-1.0,17.65,17.75,17.6,17.7,159,22,17.7,17.9,18.0,17.8,17.95,489,62,17.905,1338.8,1338.8,1338.8,1338.8,4,1,1338.8,142.09375,142.09375,142.03125,142.09375,248,62,142.071875,119.78125,119.8125,119.765625,119.796875,1819,108,119.784375,106.2421875,106.2421875,106.2421875,106.2421875,47,3,106.2421875,6794.5,6803.5,6772.0,6775.0,65,41,6792.4,24991.0,24991.0,24902.0,24919.0,29,12,24915.3,2710.0,2713.75,2701.5,2701.5,576,263,2706.975
1068,2018-02-23 04:50:00,1.232375,1.232775,1.232325,1.232575,-1,-1,-1.0,106.68,106.73,106.655,106.69,-1,-1,-1.0,17.7,17.7,17.55,17.55,57,23,17.6,17.95,17.95,17.75,17.75,244,55,17.84,1338.9,1338.9,1338.9,1338.9,1,1,1338.9,142.09375,142.09375,142.0625,142.09375,75,28,142.065625,119.796875,119.796875,119.765625,119.796875,893,60,119.78125,106.2421875,106.25,106.2421875,106.2421875,137,11,106.2453125,6773.75,6795.0,6773.75,6790.75,106,42,6781.675,24900.0,24979.0,24900.0,24946.0,3,3,24941.7,2701.75,2711.0,2701.25,2707.75,540,337,2707.675
1069,2018-02-23 05:00:00,1.232575,1.232875,1.23255,1.232675,-1,-1,-1.0,106.69,106.725,106.665,106.6975,-1,-1,-1.0,17.55,17.55,17.5,17.5,400,40,17.5,17.75,17.8,17.65,17.7,250,43,17.705,1338.9,1338.9,1338.9,1338.9,0,0,1338.9,142.125,142.15625,142.0625,142.0625,153,26,142.1125,119.796875,119.796875,119.765625,119.796875,2156,92,119.778125,106.25,106.25,106.2421875,106.25,1008,44,106.25,6792.25,6804.5,6790.0,6804.5,81,37,6793.525,24962.0,25019.0,24960.0,25008.0,14,9,25001.6,2708.0,2713.5,2706.25,2712.0,253,107,2708.825
1070,2018-02-23 05:10:00,1.232675,1.232725,1.232575,1.232625,-1,-1,-1.0,106.6975,106.745,106.6975,106.74,-1,-1,-1.0,17.5,17.5,17.4,17.4,191,27,17.44,17.65,17.65,17.55,17.55,233,35,17.605,1338.9,1338.9,1338.9,1338.9,0,0,1338.9,142.0625,142.125,142.0625,142.0625,377,33,142.09375,119.78125,119.796875,119.765625,119.78125,895,52,119.778125,106.25,106.2578125,106.25,106.2578125,78,3,106.253125,6806.5,6815.0,6806.5,6813.0,30,19,6809.025,25017.0,25044.0,25017.0,25044.0,3,2,25026.0,2713.0,2716.25,2713.0,2715.75,24,20,2715.4
1071,2018-02-23 22:30:00,1.229725,1.229775,1.229225,1.229325,-1,-1,-1.0,106.8475,106.8575,106.8175,106.8525,-1,-1,-1.0,17.35,17.35,17.3,17.35,109,21,17.345,17.5,17.5,17.4,17.45,200,44,17.465,1336.1,1336.1,1335.7,1335.7,25,7,1335.83,142.8125,142.84375,142.6875,142.6875,1398,295,142.771875,120.03125,120.0625,120.0,120.0,8295,463,120.0359375,106.2890625,106.2890625,106.28125,106.28125,4091,119,106.2890625,6843.25,6845.75,6832.5,6844.0,102,51,6841.025,25085.0,25156.0,25085.0,25110.0,24,14,25134.7,2722.25,2726.75,2718.5,2721.25,103,70,2723.3
1072,2018-02-23 22:40:00,1.229325,1.229525,1.228925,1.228975,-1,-1,-1.0,106.8525,106.8975,106.83,106.8725,-1,-1,-1.0,17.25,17.35,17.25,17.35,56,17,17.305,17.4,17.5,17.4,17.5,270,47,17.45,1335.7,1335.7,1334.0,1334.6,35,16,1334.83,142.6875,142.78125,142.6875,142.78125,978,213,142.725,120.015625,120.0625,120.0,120.0625,3253,172,120.025,106.28125,106.2890625,106.28125,106.2890625,9374,52,106.28671875,6844.25,6850.5,6829.25,6829.25,11,11,6840.125,25129.0,25135.0,25092.0,25092.0,5,5,25112.2,2723.25,2726.5,2720.0,2720.25,66,47,2723.6
1073,2018-02-23 22:50:00,1.228975,1.230425,1.228725,1.230425,-1,-1,-1.0,106.8725,106.9025,106.7725,106.7725,-1,-1,-1.0,17.35,17.35,17.3,17.3,52,13,17.305,17.5,17.5,17.4,17.45,497,56,17.435,1334.5,1335.4,1334.5,1335.0,52,23,1334.97,142.78125,142.8125,142.71875,142.8125,896,221,142.75,120.046875,120.078125,120.03125,120.078125,2313,190,120.053125,106.2890625,106.2890625,106.28125,106.2890625,1753,21,106.2890625,6834.75,6841.5,6834.75,6836.5,26,13,6836.4,25078.0,25078.0,25078.0,25078.0,1,1,25078.0,2720.0,2724.5,2720.0,2722.75,53,36,2722.7
1074,2018-02-23 23:00:00,1.230425,1.23185,1.229925,1.231625,-1,-1,-1.0,106.7725,106.7925,106.6875,106.7025,-1,-1,-1.0,17.3,17.35,17.3,17.35,75,16,17.35,17.45,17.5,17.45,17.5,194,25,17.48,1334.9,1334.9,1334.7,1334.7,2,2,1334.8,142.78125,142.875,142.78125,142.8125,1149,226,142.84375,120.078125,120.109375,120.0625,120.078125,5267,283,120.0875,106.2890625,106.296875,106.2890625,106.296875,1709,44,106.296875,6840.0,6840.0,6833.0,6837.75,14,9,6836.575,25078.0,25078.0,25078.0,25078.0,0,0,25078.0,2721.75,2726.0,2720.75,2722.75,77,58,2723.0
1075,2018-02-23 23:10:00,1.231625,1.231675,1.231075,1.231575,-1,-1,-1.0,106.7025,106.7325,106.6425,106.6825,-1,-1,-1.0,17.4,17.4,17.35,17.4,105,15,17.4,17.55,17.6,17.55,17.6,321,46,17.585,1335.7,1335.9,1335.6,1335.9,5,5,1335.74,142.8125,142.90625,142.78125,142.90625,417,166,142.859375,120.078125,120.140625,120.0625,120.125,4789,364,120.1125,106.2890625,106.3046875,106.2890625,106.3046875,4487,31,106.296875,6835.0,6835.0,6821.0,6821.0,36,29,6828.125,25078.0,25078.0,25043.0,25043.0,13,6,25073.2,2724.0,2724.0,2717.5,2719.5,136,74,2720.175
1076,2018-02-23 23:20:00,1.231575,1.231575,1.231025,1.231025,-1,-1,-1.0,106.6825,106.7325,106.6475,106.7325,-1,-1,-1.0,17.45,17.45,17.4,17.4,49,11,17.445,17.6,17.65,17.6,17.6,150,25,17.62,1336.2,1336.2,1336.2,1336.2,2,2,1336.2,142.90625,142.9375,142.8125,142.8125,757,153,142.890625,120.125,120.15625,120.09375,120.109375,6337,449,120.121875,106.3046875,106.3046875,106.296875,106.3046875,2202,41,106.30078125,6819.0,6827.5,6818.25,6818.25,16,16,6823.1,25045.0,25059.0,25040.0,25044.0,7,7,25046.6,2718.5,2720.5,2717.25,2717.5,64,48,2718.6
1077,2018-02-23 23:30:00,1.231025,1.231325,1.230625,1.230825,-1,-1,-1.0,106.7325,106.735,106.665,106.675,-1,-1,-1.0,17.4,17.4,17.4,17.4,38,4,17.4,17.55,17.55,17.55,17.55,50,24,17.55,1336.0,1336.4,1335.8,1336.4,14,5,1335.96,142.84375,142.9375,142.8125,142.9375,995,202,142.9,120.109375,120.15625,120.09375,120.15625,4614,273,120.121875,106.296875,106.3125,106.296875,106.3125,2760,97,106.30546875,6817.75,6831.75,6817.75,6831.75,12,8,6824.175,25054.0,25054.0,25054.0,25054.0,1,1,25054.0,2717.25,2721.75,2717.25,2721.0,95,47,2719.925
1078,2018-02-23 23:40:00,1.230825,1.230825,1.229225,1.229225,-1,-1,-1.0,106.675,106.7125,106.5675,106.6125,-1,-1,-1.0,17.35,17.35,17.3,17.3,55,13,17.3,17.5,17.5,17.45,17.45,92,17,17.465,1336.2,1336.5,1336.2,1336.5,7,4,1336.29,142.9375,143.0,142.90625,142.96875,2474,304,142.95,120.15625,120.171875,120.140625,120.15625,4051,260,120.1609375,106.3125,106.3125,106.3046875,106.3046875,416,14,106.30625,6835.0,6842.0,6833.5,6833.5,11,11,6838.05,25081.0,25081.0,25081.0,25081.0,1,1,25081.0,2722.0,2726.0,2722.0,2723.25,100,69,2723.975
1079,2018-02-23 23:50:00,1.229225,1.230075,1.229025,1.229975,-1,-1,-1.0,106.6125,106.63,106.5125,106.6025,-1,-1,-1.0,17.35,17.35,17.35,17.35,154,14,17.35,17.5,17.5,17.45,17.5,187,40,17.485,1335.9,1336.2,1335.9,1335.9,22,12,1335.94,143.0,143.0,142.9375,142.9375,941,167,142.9625,120.15625,120.171875,120.140625,120.140625,3198,218,120.15625,106.3125,106.3125,106.3046875,106.3046875,2468,37,106.31171875,6838.0,6838.25,6838.0,6838.25,4,3,6838.175,25085.0,25098.0,25085.0,25098.0,3,3,25092.3,2724.0,2725.75,2723.0,2723.75,142,59,2724.225
1080,2018-02-24 00:00:00,1.229975,1.230025,1.228925,1.229125,-1,-1,-1.0,106.6025,106.7075,106.6025,106.7075,-1,-1,-1.0,17.3,17.3,17.3,17.3,36,8,17.3,17.45,17.45,17.4,17.4,25,15,17.44,1336.0,1336.1,1335.4,1335.4,15,10,1335.79,142.9375,142.9375,142.8125,142.84375,1247,195,142.871875,120.15625,120.15625,120.078125,120.09375,3862,316,120.1015625,106.3125,106.3125,106.296875,106.296875,1176,66,106.303125,6847.0,6855.0,6847.0,6855.0,70,26,6848.8,25124.0,25132.0,25124.0,25132.0,2,2,25128.0,2724.0,2728.0,2723.5,2727.5,197,119,2726.75
1081,2018-02-24 00:10:00,1.229125,1.229575,1.228525,1.228775,-1,-1,-1.0,106.7075,106.7325,106.65,106.67,-1,-1,-1.0,17.25,17.3,17.25,17.3,128,16,17.265,17.45,17.45,17.4,17.45,106,19,17.41,1334.6,1335.5,1334.6,1335.3,11,11,1335.15,142.875,142.9375,142.8125,142.9375,1218,154,142.871875,120.09375,120.125,120.078125,120.109375,1554,183,120.1046875,106.296875,106.296875,106.296875,106.296875,564,45,106.296875,6853.75,6858.25,6850.0,6850.0,18,10,6855.175,25104.0,25118.0,25104.0,25108.0,6,4,25113.7,2727.25,2728.5,2723.75,2723.75,117,70,2725.775
1082,2018-02-24 00:20:00,1.228775,1.229575,1.228575,1.229475,-1,-1,-1.0,106.67,106.705,106.63,106.64,-1,-1,-1.0,17.3,17.3,17.3,17.3,62,5,17.3,17.45,17.45,17.4,17.4,66,21,17.43,1335.2,1335.4,1335.0,1335.4,3,3,1335.2,142.90625,142.9375,142.84375,142.90625,454,112,142.9,120.109375,120.140625,120.09375,120.140625,831,85,120.1078125,106.3046875,106.3046875,106.296875,106.296875,291,21,106.2984375,6850.0,6856.5,6850.0,6856.5,9,5,6855.775,25110.0,25127.0,25110.0,25112.0,8,6,25116.9,2725.0,2728.5,2725.0,2727.25,55,32,2726.775
1083,2018-02-24 00:30:00,1.229475,1.229525,1.229025,1.2293,-1,-1,-1.0,106.64,106.7075,106.63,106.6975,-1,-1,-1.0,17.25,17.25,17.25,17.25,157,11,17.25,17.4,17.4,17.35,17.35,209,38,17.38,1335.5,1335.5,1335.1,1335.1,23,11,1335.34,142.90625,142.9375,142.875,142.90625,316,94,142.896875,120.125,120.140625,120.109375,120.125,2588,159,120.1296875,106.296875,106.3046875,106.296875,106.296875,3057,10,106.296875,6856.0,6861.75,6856.0,6861.75,9,7,6860.4,25125.0,25155.0,25124.0,25150.0,7,7,25139.3,2727.5,2731.0,2727.0,2731.0,128,69,2729.175
1084,2018-02-24 00:40:00,1.2293,1.229525,1.228925,1.229175,-1,-1,-1.0,106.6975,106.7075,106.65,106.655,-1,-1,-1.0,17.25,17.25,17.25,17.25,28,6,17.25,17.35,17.35,17.35,17.35,82,17,17.35,1335.2,1335.4,1335.0,1335.3,52,22,1335.14,142.90625,142.96875,142.875,142.96875,389,84,142.915625,120.125,120.171875,120.125,120.171875,1400,130,120.1359375,106.296875,106.3046875,106.296875,106.3046875,1688,22,106.3046875,6858.75,6858.75,6853.75,6853.75,29,26,6856.425,25127.0,25127.0,25124.0,25124.0,2,2,25125.5,2730.75,2730.75,2728.0,2728.25,46,28,2729.275
1085,2018-02-24 00:50:00,1.229175,1.230425,1.229025,1.229775,-1,-1,-1.0,106.655,106.6775,106.6275,106.655,-1,-1,-1.0,17.25,17.25,17.25,17.25,19,6,17.25,17.35,17.35,17.35,17.35,184,30,17.35,1335.3,1336.5,1335.3,1336.4,6,6,1336.12,142.9375,142.96875,142.90625,142.9375,386,47,142.928125,120.15625,120.171875,120.140625,120.15625,1826,67,120.15625,106.3046875,106.3046875,106.296875,106.3046875,2608,31,106.3046875,6852.5,6866.5,6852.5,6864.75,103,75,6859.65,25135.0,25159.0,25135.0,25159.0,7,5,25148.0,2728.5,2733.5,2728.5,2733.25,130,66,2731.4
1086,2018-02-24 01:00:00,1.229775,1.230325,1.229725,1.230225,-1,-1,-1.0,106.655,106.6575,106.585,106.595,-1,-1,-1.0,17.25,17.25,17.25,17.25,21,4,17.25,17.35,17.35,17.35,17.35,33,3,17.35,1336.1,1336.8,1336.1,1336.7,5,5,1336.38,142.9375,143.03125,142.90625,143.0,996,133,142.99375,120.15625,120.203125,120.140625,120.1875,3776,385,120.1859375,106.3046875,106.3125,106.3046875,106.3046875,6769,96,106.3046875,6866.25,6869.0,6861.5,6861.5,26,26,6865.75,25136.0,25136.0,25136.0,25136.0,1,1,25136.0,2732.5,2734.0,2730.75,2730.75,81,47,2732.525
1087,2018-02-24 01:10:00,1.230225,1.230425,1.2297,1.229925,-1,-1,-1.0,106.595,106.6375,106.59,106.6225,-1,-1,-1.0,17.25,17.25,17.25,17.25,5,1,17.25,17.35,17.35,17.35,17.35,48,11,17.35,1336.2,1336.2,1336.2,1336.2,1,1,1336.2,143.0,143.0,142.9375,143.0,517,80,142.975,120.1875,120.203125,120.171875,120.1875,2464,213,120.1859375,106.3046875,106.3046875,106.3046875,106.3046875,70,5,106.3046875,6861.5,6869.25,6861.5,6868.0,83,42,6867.1,25137.0,25156.0,25135.0,25156.0,4,3,25140.7,2731.25,2733.5,2731.25,2733.5,21,15,2732.875
1088,2018-02-24 01:20:00,1.229925,1.2302,1.229725,1.23015,-1,-1,-1.0,106.6225,106.6225,106.5825,106.5825,-1,-1,-1.0,17.2,17.25,17.2,17.25,36,4,17.245,17.35,17.4,17.35,17.4,157,24,17.365,1336.1,1336.3,1336.1,1336.3,3,3,1336.2,142.96875,143.0625,142.96875,143.03125,501,99,143.021875,120.203125,120.25,120.1875,120.234375,3649,151,120.2203125,106.3046875,106.3203125,106.3046875,106.3203125,918,12,106.31328125,6868.5,6869.0,6857.0,6857.75,87,51,6861.225,25156.0,25156.0,25156.0,25156.0,0,0,25156.0,2734.0,2734.0,2728.25,2728.25,346,72,2731.65
1089,2018-02-24 01:30:00,1.23015,1.230275,1.229875,1.2299,-1,-1,-1.0,106.5825,106.6025,106.56,106.5975,-1,-1,-1.0,17.25,17.25,17.25,17.25,97,8,17.25,17.4,17.4,17.35,17.35,19,7,17.39,1336.3,1336.3,1336.3,1336.3,0,0,1336.3,143.03125,143.09375,143.0,143.0,1297,162,143.053125,120.21875,120.25,120.203125,120.21875,3253,252,120.2296875,106.3203125,106.3203125,106.3125,106.3125,11796,40,106.3125,6857.75,6864.0,6857.75,6863.5,31,28,6861.675,25109.0,25109.0,25109.0,25109.0,1,1,25109.0,2728.75,2730.0,2726.75,2729.25,453,44,2727.975
1090,2018-02-24 01:40:00,1.2299,1.230325,1.229875,1.230325,-1,-1,-1.0,106.5975,106.6025,106.5675,106.5925,-1,-1,-1.0,17.25,17.3,17.25,17.25,89,3,17.29,17.4,17.4,17.35,17.35,95,14,17.375,1336.7,1336.7,1336.7,1336.7,1,1,1336.7,143.0,143.0625,143.0,143.03125,765,61,143.03125,120.21875,120.234375,120.203125,120.21875,2813,185,120.2171875,106.3046875,106.3125,106.3046875,106.3125,17,10,106.31171875,6862.75,6865.0,6857.0,6865.0,34,29,6862.0,25112.0,25112.0,25088.0,25112.0,7,5,25108.6,2730.0,2730.0,2726.75,2730.0,110,46,2728.175
1091,2018-02-24 01:50:00,1.230325,1.2308,1.230325,1.230625,-1,-1,-1.0,106.5925,106.5925,106.5525,106.565,-1,-1,-1.0,17.2,17.2,17.15,17.15,175,10,17.2,17.35,17.35,17.3,17.3,240,29,17.3,1337.5,1337.8,1337.4,1337.5,25,5,1337.42,143.0,143.03125,143.0,143.0,567,59,143.0,120.203125,120.21875,120.203125,120.203125,679,55,120.2109375,106.3125,106.3125,106.3046875,106.3125,834,17,106.31171875,6866.75,6868.25,6866.75,6868.25,3,3,6867.675,25103.0,25103.0,25103.0,25103.0,4,2,25103.0,2729.75,2730.75,2729.25,2730.25,27,21,2729.925
1092,2018-02-24 02:00:00,1.230625,1.230625,1.229875,1.229925,-1,-1,-1.0,106.565,106.61,106.565,106.6075,-1,-1,-1.0,17.2,17.2,17.2,17.2,115,10,17.2,17.3,17.3,17.3,17.3,24,9,17.3,1337.1,1337.1,1336.8,1336.8,2,2,1336.95,142.96875,143.0,142.9375,142.96875,477,73,142.959375,120.203125,120.21875,120.1875,120.203125,1330,105,120.203125,106.3125,106.3125,106.3125,106.3125,7,4,106.3125,6864.0,6864.25,6858.0,6858.0,14,12,6861.3,25090.0,25090.0,25090.0,25090.0,1,1,25090.0,2730.0,2730.0,2726.5,2727.25,55,44,2728.15
1093,2018-02-24 02:10:00,1.229925,1.229925,1.229575,1.229675,-1,-1,-1.0,106.6075,106.6275,106.6025,106.6175,-1,-1,-1.0,17.2,17.2,17.2,17.2,139,5,17.2,17.3,17.3,17.3,17.3,64,7,17.3,1336.5,1336.5,1336.0,1336.1,10,6,1336.14,143.0,143.0625,142.96875,143.0625,477,72,143.009375,120.203125,120.25,120.203125,120.234375,2127,150,120.228125,106.3046875,106.3125,106.3046875,106.3125,3,3,106.31015625,6861.0,6861.0,6854.0,6857.0,50,25,6855.95,25085.0,25087.0,25074.0,25074.0,21,12,25081.4,2727.5,2728.25,2726.0,2727.75,60,39,2726.975
1094,2018-02-24 02:20:00,1.229675,1.229725,1.229325,1.229475,-1,-1,-1.0,106.6175,106.6375,106.605,106.6075,-1,-1,-1.0,17.15,17.15,17.15,17.15,71,19,17.15,17.3,17.3,17.3,17.3,24,6,17.3,1336.2,1336.4,1335.6,1335.8,34,25,1335.86,143.0625,143.125,143.03125,143.09375,1213,137,143.078125,120.234375,120.25,120.234375,120.25,2199,90,120.240625,106.3046875,106.3125,106.3046875,106.3046875,2308,46,106.31171875,6858.5,6861.25,6858.5,6860.0,50,10,6860.75,25104.0,25110.0,25104.0,25110.0,11,6,25106.4,2727.75,2729.5,2727.75,2729.0,20,16,2728.9
1095,2018-02-24 02:30:00,1.229475,1.229675,1.229075,1.229275,-1,-1,-1.0,106.6075,106.6175,106.5825,106.6075,-1,-1,-1.0,17.15,17.15,17.15,17.15,11,6,17.15,17.3,17.3,17.25,17.25,93,16,17.25,1336.1,1336.1,1336.1,1336.1,7,1,1336.1,143.09375,143.125,143.0625,143.09375,777,100,143.090625,120.234375,120.25,120.21875,120.21875,2497,267,120.23125,106.3125,106.3125,106.3046875,106.3125,4199,30,106.3125,6865.75,6870.25,6864.5,6868.25,70,43,6867.725,25130.0,25130.0,25130.0,25130.0,1,1,25130.0,2729.0,2732.0,2729.0,2731.5,41,27,2730.85
1096,2018-02-24 02:40:00,1.229275,1.229325,1.229025,1.229325,-1,-1,-1.0,106.6075,106.6375,106.6,106.62,-1,-1,-1.0,17.15,17.15,17.1,17.1,21,12,17.1,17.2,17.25,17.2,17.25,156,8,17.2,1335.8,1335.8,1335.6,1335.6,34,7,1335.71,143.09375,143.09375,143.0625,143.0625,235,44,143.078125,120.21875,120.21875,120.203125,120.203125,308,27,120.209375,106.3046875,106.3125,106.2890625,106.296875,14016,71,106.29765625,6870.0,6872.0,6870.0,6871.25,4,4,6871.05,25120.0,25120.0,25120.0,25120.0,1,1,25120.0,2731.5,2732.25,2731.25,2731.25,15,14,2731.725
1097,2018-02-24 02:50:00,1.229325,1.229775,1.229225,1.229425,-1,-1,-1.0,106.62,106.635,106.6075,106.6325,-1,-1,-1.0,17.1,17.1,17.1,17.1,1,1,17.1,17.25,17.25,17.25,17.25,222,16,17.25,1335.6,1335.6,1335.6,1335.6,0,0,1335.6,143.0625,143.125,143.03125,143.0625,522,112,143.08125,120.21875,120.234375,120.203125,120.21875,1247,64,120.21875,106.2890625,106.296875,106.2890625,106.296875,6341,50,106.28984375,6869.5,6873.5,6868.0,6873.5,17,15,6871.2,25120.0,25120.0,25120.0,25120.0,1,1,25120.0,2731.25,2732.5,2730.25,2732.5,25,20,2731.375
1098,2018-02-24 03:00:00,1.229425,1.229675,1.2293,1.229575,-1,-1,-1.0,106.6325,106.6575,106.6075,106.6425,-1,-1,-1.0,17.15,17.15,17.15,17.15,56,11,17.15,17.25,17.3,17.25,17.3,121,11,17.25,1335.6,1335.6,1335.6,1335.6,0,0,1335.6,143.0625,143.15625,143.0625,143.15625,1234,130,143.128125,120.21875,120.25,120.21875,120.234375,2316,137,120.2234375,106.296875,106.3046875,106.2890625,106.3046875,4631,37,106.296875,6874.5,6876.5,6866.5,6870.0,78,32,6873.925,25108.0,25108.0,25095.0,25095.0,3,3,25099.7,2732.75,2732.75,2728.25,2728.75,54,34,2730.0
